repo,path,sha256,size_bytes,lines,language,category,role,inventory_scope,origin,executable_mode,shebang,static_flags,measurement_status
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-cache/scripts/inspect-cache-usage.sh,ac2455fa637ef7364e3a3f89f450b1db8284d1e40ef85188e83a5a45e81b9aba,3213,96,Shell,root-script,cli,staging,scripts,True,#!/usr/bin/env bash,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-cache/scripts/verify-cache-component.sh,99b27996511454eee5ffc447a2a50f078fba75516d1c46ee0a6b194b81d5aff8,3556,101,Shell,root-script,cli,staging,scripts,True,#!/usr/bin/env bash,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-ddd-scaffold-generator/scripts/first-slice-compatibility.test.mjs,947f5b070cd0c9b707b67eacc735e701c78b80d77ba8f47c991196248f5f2cb3,29508,225,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-ddd-scaffold-generator/scripts/first-slice-verification.test.mjs,047877933a9257965ef47851cf62b20eb58e0a76a15c78c1bac0eeddbb364160,10067,164,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-ddd-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,facb6e4cffc7c62e5d711aa6035a5e9086efee0f54f0dc2bd29ef15b63a742ac,5170,126,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,0959bc65071f2e3625ab0453de79d2d01cbfb76837a4f920185b3ff52dc7f37a,31502,363,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-ddd-scaffold-generator/scripts/run_first_slice_verification.mjs,924909228927579dd2b408725dffed42d9ef822c96d67bfce96a4692988dc740,11395,172,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,fbdfb6fdac8f5b06c21fd669f4808502b4b28d2c60cee6e673874f242fd76cb4,10521,112,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-ddd-scaffold-generator/scripts/scaffold-generator.test.mjs,a2f52f879e8017259411533cded067364bfaf6fe966258824bd98389457c6aeb,28302,401,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-design-system/scripts/validate-frontmatter.mjs,483eb1aebd4a761748280cf1c87d078162a4d8760b518b3fceeaa297629d2d71,1465,36,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-design-system/scripts/validate-frontmatter.test.mjs,d34739075cc5d436ce671c1587189bdf2ddda1f419cfee0733ea2b6af222abfc,584,12,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-source-index/scripts/refresh-yss-skill-index.mjs,766d012642638b7e4ae6a9330718f8fd849bf5baa97244e1a07a86143d9aee8b,8388,24,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-source-index/scripts/refresh-yss-skill-index.test.mjs,82aeed5da833a9c242b6bb106181fcd208f552480d3d455f4408f095accd697a,1168,15,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-tactical-design/scripts/validate-tactical-design.mjs,b74cc44af899a9059637405cb7fd881e828500e95f639bb56757e86d4e97c777,13824,213,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-web-controller/scripts/generate_controller.mjs,ced4c395e82716cde02fc9729173e5b47539d19c4f6975e02fc97478197659bd,22908,226,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.pi/skills/yss-web-controller/scripts/generate_controller.test.mjs,6e6740bfe801bade49d956c5da40ba1127ad664564920d79b78234a3f3dd88ee,9440,156,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/archify/scripts/check-render-output.mjs,5b86f60bd6607c580e1d2daaf181a129d81c3293310b3c7f38eda6435b8520b5,32413,835,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/archify/scripts/check-update.mjs,7c7f47b35a55754fd85468c5e1cfc467bb2e1b9dd5c683dd60172844882b1970,56369,1667,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": true, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/archify/scripts/generate-brand-marks.mjs,0434c31903b831382a91e85a329bcbcb39b32f29c656273a273f896b3b0a42e7,5136,141,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/archify/scripts/generate-validators.mjs,a5f5f67d3cd4675b16fa620043a5463f3c15aad89afb1b0c7cf42cf35e883f9a,2400,66,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/archify/scripts/render-examples.mjs,a173a053fb26c0ac3cd72eb9b4e50411e67ca8c50bec57f05d4ca8ba79db2c0b,1178,26,JS,root-script,cli,staging,scripts,True,,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/archify/scripts/update-contract.mjs,7c5d34c5fa2e08fcd0b42e33a0f3b4685fcecf3ac88f1ed820528df8fdc46cbc,6750,182,JS,root-script,cli,staging,scripts,True,,"{""process_spawn"": true, ""tree_io"": false, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/archify/scripts/yss-safe-deliver.mjs,cda4979c8e9e973a7f32bb454439f515afc3f8bf87f642ecf2e54686454b7d49,8107,214,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/diagnosing-bugs/scripts/hitl-loop.template.sh,18ae07e1cc49b32c71767e241a6e8de4be74ef21d5e3b7e39034d9c7335f2d80,1319,44,Shell,root-script,cli,staging,scripts,False,#!/usr/bin/env bash,"{""process_spawn"": false, ""tree_io"": false, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/llm-wiki/scripts/advise.mjs,c278dddfce2b19d143298dc9496a7f2d36d213ff0b62ceadfba0883a74cfd9e1,6813,196,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/llm-wiki/scripts/advise.test.mjs,1d5e4a4c8a0213e447cd7e04ee45b0ab4a7c9ce59ce2997192830b35386ed34d,3794,91,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/llm-wiki/scripts/extract.mjs,6caa36c906e6b1c10e9e63c036849d4dad41137d4b3ee52ec936decadff28ea1,2072,55,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/llm-wiki/scripts/extract.test.mjs,ef51b157fd09df502636e70fa1b5c5353524e73751069041207b8c9870ad0d05,1238,34,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/llm-wiki/scripts/inventory.mjs,fd4a9194589490076f824669fea55681c669d8d0fbf4d10f2508968364eb89e8,5326,174,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/llm-wiki/scripts/inventory.test.mjs,53a9c08059180a1175f7386b016e6ca1b53aa6933eecd6559a6d45166336343a,3884,98,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/llm-wiki/scripts/lint-wikilinks.mjs,e5de65d74a51129a277e6b06308b1770b81d7fbe4803cf7522d81f64fea4d49d,6652,177,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/llm-wiki/scripts/lint-wikilinks.test.mjs,c2f3da3f177d9922d33b40933c981df7b13b80f2fc7eedaa9231b1d7564841c8,8876,212,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-antd-design/scripts/validate-frontmatter.mjs,d63e3d2272fb45c0faa52ba07c2ca3ce09cb4ab0ccabb2e821085c74ad6b4e48,1988,46,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-antd-design/scripts/validate-frontmatter.test.mjs,90f93479502784382b0c4d06a04d791267f6947b59521eb9a89e36491194bbf4,934,27,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-cache/scripts/check-skill-freshness.sh,3ad83abb6e0accb008441d832dcf5434fd88ffd9c428b6b40792708238b5bffb,3130,84,Shell,root-script,cli,staging,scripts,True,#!/usr/bin/env bash,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-cache/scripts/inspect-cache-usage.sh,ac2455fa637ef7364e3a3f89f450b1db8284d1e40ef85188e83a5a45e81b9aba,3213,96,Shell,root-script,cli,staging,scripts,True,#!/usr/bin/env bash,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-cache/scripts/verify-cache-component.sh,99b27996511454eee5ffc447a2a50f078fba75516d1c46ee0a6b194b81d5aff8,3556,101,Shell,root-script,cli,staging,scripts,True,#!/usr/bin/env bash,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-ddd-scaffold-generator/scripts/first-slice-compatibility.test.mjs,947f5b070cd0c9b707b67eacc735e701c78b80d77ba8f47c991196248f5f2cb3,29508,225,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-ddd-scaffold-generator/scripts/first-slice-verification.test.mjs,047877933a9257965ef47851cf62b20eb58e0a76a15c78c1bac0eeddbb364160,10067,164,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-ddd-scaffold-generator/scripts/generate_and_verify_scaffold.mjs,facb6e4cffc7c62e5d711aa6035a5e9086efee0f54f0dc2bd29ef15b63a742ac,5170,126,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,0959bc65071f2e3625ab0453de79d2d01cbfb76837a4f920185b3ff52dc7f37a,31502,363,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-ddd-scaffold-generator/scripts/run_first_slice_verification.mjs,924909228927579dd2b408725dffed42d9ef822c96d67bfce96a4692988dc740,11395,172,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-ddd-scaffold-generator/scripts/run_scaffold_verification.mjs,fbdfb6fdac8f5b06c21fd669f4808502b4b28d2c60cee6e673874f242fd76cb4,10521,112,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-ddd-scaffold-generator/scripts/scaffold-generator.test.mjs,a2f52f879e8017259411533cded067364bfaf6fe966258824bd98389457c6aeb,28302,401,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-design-system/scripts/validate-frontmatter.mjs,483eb1aebd4a761748280cf1c87d078162a4d8760b518b3fceeaa297629d2d71,1465,36,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-design-system/scripts/validate-frontmatter.test.mjs,d34739075cc5d436ce671c1587189bdf2ddda1f419cfee0733ea2b6af222abfc,584,12,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-source-index/scripts/refresh-yss-skill-index.mjs,766d012642638b7e4ae6a9330718f8fd849bf5baa97244e1a07a86143d9aee8b,8388,24,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-source-index/scripts/refresh-yss-skill-index.test.mjs,82aeed5da833a9c242b6bb106181fcd208f552480d3d455f4408f095accd697a,1168,15,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-tactical-design/scripts/validate-tactical-design.mjs,b74cc44af899a9059637405cb7fd881e828500e95f639bb56757e86d4e97c777,13824,213,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-web-controller/scripts/generate_controller.mjs,ced4c395e82716cde02fc9729173e5b47539d19c4f6975e02fc97478197659bd,22908,226,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.qoder/skills/yss-web-controller/scripts/generate_controller.test.mjs,6e6740bfe801bade49d956c5da40ba1127ad664564920d79b78234a3f3dd88ee,9440,156,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/archify/scripts/check-render-output.mjs,5b86f60bd6607c580e1d2daaf181a129d81c3293310b3c7f38eda6435b8520b5,32413,835,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/archify/scripts/check-update.mjs,7c7f47b35a55754fd85468c5e1cfc467bb2e1b9dd5c683dd60172844882b1970,56369,1667,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": true, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/archify/scripts/generate-brand-marks.mjs,0434c31903b831382a91e85a329bcbcb39b32f29c656273a273f896b3b0a42e7,5136,141,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/archify/scripts/generate-validators.mjs,a5f5f67d3cd4675b16fa620043a5463f3c15aad89afb1b0c7cf42cf35e883f9a,2400,66,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/archify/scripts/render-examples.mjs,a173a053fb26c0ac3cd72eb9b4e50411e67ca8c50bec57f05d4ca8ba79db2c0b,1178,26,JS,root-script,cli,staging,scripts,True,,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/archify/scripts/update-contract.mjs,7c5d34c5fa2e08fcd0b42e33a0f3b4685fcecf3ac88f1ed820528df8fdc46cbc,6750,182,JS,root-script,cli,staging,scripts,True,,"{""process_spawn"": true, ""tree_io"": false, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/archify/scripts/yss-safe-deliver.mjs,cda4979c8e9e973a7f32bb454439f515afc3f8bf87f642ecf2e54686454b7d49,8107,214,JS,root-script,cli,staging,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/diagnosing-bugs/scripts/hitl-loop.template.sh,18ae07e1cc49b32c71767e241a6e8de4be74ef21d5e3b7e39034d9c7335f2d80,1319,44,Shell,root-script,cli,staging,scripts,False,#!/usr/bin/env bash,"{""process_spawn"": false, ""tree_io"": false, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/llm-wiki/scripts/advise.mjs,c278dddfce2b19d143298dc9496a7f2d36d213ff0b62ceadfba0883a74cfd9e1,6813,196,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/llm-wiki/scripts/advise.test.mjs,1d5e4a4c8a0213e447cd7e04ee45b0ab4a7c9ce59ce2997192830b35386ed34d,3794,91,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/llm-wiki/scripts/extract.mjs,6caa36c906e6b1c10e9e63c036849d4dad41137d4b3ee52ec936decadff28ea1,2072,55,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/llm-wiki/scripts/extract.test.mjs,ef51b157fd09df502636e70fa1b5c5353524e73751069041207b8c9870ad0d05,1238,34,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/llm-wiki/scripts/inventory.mjs,fd4a9194589490076f824669fea55681c669d8d0fbf4d10f2508968364eb89e8,5326,174,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/llm-wiki/scripts/inventory.test.mjs,53a9c08059180a1175f7386b016e6ca1b53aa6933eecd6559a6d45166336343a,3884,98,JS,root-script,test,staging,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-harness-dev,submodules/create-yss-harness-dev/.template-staging-WIkaKg/.trae/skills/llm-wiki/scripts/lint-wikilinks.mjs,e5de65d74a51129a277e6b06308b1770b81d7fbe4803cf7522d81f64fea4d49d,6652,177,JS,root-script,cli,staging,scripts,False,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
